project_id,reinforcement_ratio_kg_per_m3,num_unique_required_lengths,stock_length_policy,cutting_optimization_usage,bim_integration_level,design_revisions_per_month,supervision_index_1to5,material_control_level_1to3,storage_handling_index_1to5,offcut_reuse_policy_0to2,change_orders_per_month,contract_type,lead_time_days,order_frequency_per_month,project_phase,steel_waste_percentage
P2355,141.6,19,standard_12m,1,0,5,1,1,1,1,0,lump_sum,20,4,frame,11.45
P1737,153.5,13,standard_12m,1,2,4,4,2,1,0,2,lump_sum,23,3,frame,9.55
P2590,180.0,32,standard_12m,0,1,1,3,2,1,2,1,lump_sum,25,4,foundation,8.27
P3699,149.5,29,mixed_lengths,1,0,1,4,3,3,1,1,lump_sum,14,8,frame,6.15
P2897,180.0,30,standard_12m,1,1,4,2,2,1,1,0,lump_sum,29,2,foundation,10.73
P1634,74.9,7,standard_12m,1,2,1,2,2,2,2,1,lump_sum,21,7,slab_finishing,6.2
P3647,178.4,24,standard_12m,0,1,3,4,2,3,0,2,remeasurement,6,8,foundation,12.82
P2918,150.4,17,standard_12m,1,0,3,3,2,3,0,1,lump_sum,24,3,frame,10.35
P2290,176.2,27,mixed_lengths,2,1,2,2,2,2,2,0,design_build,11,7,foundation,2.91
P2380,170.6,24,standard_12m,0,1,3,3,2,1,1,2,design_build,30,5,foundation,10.53
P1579,151.9,33,mixed_lengths,0,0,2,5,2,1,0,0,lump_sum,18,7,frame,8.04
P1328,106.5,37,standard_12m,0,1,1,2,1,1,1,1,lump_sum,30,1,slab_finishing,12.8
P2642,180.0,31,mixed_lengths,2,1,3,4,2,3,2,3,design_build,23,3,foundation,5.09
P1892,147.6,18,standard_12m,2,1,3,4,2,1,2,1,lump_sum,28,4,frame,5.77
P2849,113.9,35,standard_12m,1,0,0,3,2,3,0,0,lump_sum,30,1,slab_finishing,9.19
P1780,85.1,19,standard_12m,0,2,2,2,1,1,0,1,lump_sum,30,3,slab_finishing,12.21
P1159,180.0,35,standard_12m,1,2,6,4,2,3,1,3,lump_sum,6,8,foundation,10.81
P2545,104.8,35,standard_12m,0,0,2,5,2,1,1,1,lump_sum,23,2,slab_finishing,10.76
P2933,144.7,31,mixed_lengths,2,0,2,2,1,1,1,2,lump_sum,15,8,frame,9.0
P3978,120.7,18,mixed_lengths,1,0,0,2,1,2,2,3,lump_sum,21,7,slab_finishing,5.93
P1061,115.0,12,standard_12m,1,1,4,4,3,3,1,1,lump_sum,21,2,slab_finishing,7.63
P1849,180.0,19,standard_12m,0,0,2,5,2,1,1,3,remeasurement,24,3,foundation,13.09
P3129,146.4,34,mixed_lengths,0,1,2,5,2,3,1,0,lump_sum,10,8,frame,7.52
P3892,98.2,7,standard_12m,0,0,3,2,2,1,1,3,remeasurement,17,5,slab_finishing,15.0
P2043,180.0,39,standard_12m,1,0,6,1,2,2,2,5,remeasurement,22,2,foundation,15.0
P3496,75.1,18,standard_12m,0,1,1,5,2,1,0,3,lump_sum,23,4,slab_finishing,11.12
P3260,84.7,5,standard_12m,0,0,4,1,2,1,1,3,design_build,30,1,slab_finishing,14.58
P3121,90.9,9,standard_12m,0,0,2,2,2,1,0,2,lump_sum,20,7,slab_finishing,13.41
P2070,137.3,8,standard_12m,0,0,1,2,1,1,1,1,lump_sum,25,3,frame,11.71
P1053,138.4,27,mixed_lengths,0,2,1,2,2,3,0,1,lump_sum,27,6,frame,8.72
P1258,141.4,34,mixed_lengths,1,2,0,2,2,2,1,1,lump_sum,16,8,frame,5.08
P1505,180.0,22,standard_12m,0,0,3,3,3,3,0,2,design_build,16,4,foundation,11.81
P1752,140.8,35,standard_12m,1,1,3,4,2,2,2,4,design_build,11,7,frame,7.53
P2978,99.8,8,custom_lengths,1,2,5,3,2,3,1,2,remeasurement,15,7,slab_finishing,8.08
P3947,180.0,33,mixed_lengths,0,2,5,3,1,2,1,5,lump_sum,15,6,foundation,14.27
P3410,102.8,8,standard_12m,1,1,5,2,1,1,0,4,design_build,30,1,slab_finishing,15.0
P2517,164.7,23,standard_12m,0,0,6,2,1,1,1,5,remeasurement,23,3,foundation,15.0
P3997,166.4,8,standard_12m,2,2,0,3,1,1,2,0,lump_sum,15,6,foundation,5.57
P3273,89.4,19,standard_12m,1,0,6,4,3,4,0,0,design_build,30,3,slab_finishing,9.39
P2389,180.0,23,standard_12m,0,0,3,3,2,1,1,1,remeasurement,15,5,foundation,13.86
P2266,85.0,29,standard_12m,0,0,4,2,1,1,0,3,lump_sum,30,1,slab_finishing,15.0
P3466,111.5,29,standard_12m,0,0,5,1,2,1,0,3,design_build,25,2,slab_finishing,15.0
P2711,167.2,32,standard_12m,1,2,3,4,2,2,1,2,lump_sum,30,5,frame,8.85
P1771,152.1,35,standard_12m,1,1,3,4,2,3,1,4,design_build,11,6,frame,9.71
P3802,157.8,32,standard_12m,1,0,3,3,1,1,1,5,remeasurement,14,5,frame,15.0
P2807,131.4,32,standard_12m,1,0,5,2,1,2,1,1,lump_sum,27,2,frame,13.68
P3685,75.5,8,custom_lengths,0,1,3,5,2,1,2,4,remeasurement,12,7,slab_finishing,7.1
P2085,145.2,24,standard_12m,1,1,6,3,2,1,1,3,remeasurement,13,6,frame,13.32
P3257,180.0,23,standard_12m,1,2,1,3,3,2,2,4,remeasurement,15,6,foundation,7.76
P2532,136.0,24,mixed_lengths,1,2,1,3,1,1,2,2,lump_sum,23,7,frame,4.86
P2325,108.6,18,mixed_lengths,1,2,5,3,2,2,1,1,lump_sum,27,4,slab_finishing,7.33
P3119,168.3,24,standard_12m,2,2,2,4,2,1,2,2,remeasurement,17,4,foundation,6.41
P2812,151.5,5,standard_12m,0,2,4,1,2,2,2,0,lump_sum,18,6,frame,9.13
P2714,98.6,36,standard_12m,1,1,4,2,1,1,1,1,design_build,19,5,slab_finishing,11.23
P3034,152.3,13,custom_lengths,0,1,1,4,2,2,1,5,remeasurement,9,7,foundation,9.1
P3423,101.3,39,standard_12m,1,1,4,3,1,1,2,5,remeasurement,23,4,slab_finishing,14.14
P3434,133.9,14,standard_12m,0,0,4,4,3,2,2,1,remeasurement,18,5,frame,9.5
P2681,168.2,16,standard_12m,1,2,1,4,2,2,0,1,design_build,21,7,foundation,7.11
P3227,154.3,35,standard_12m,1,1,4,1,2,2,1,3,design_build,15,8,frame,11.31
P2163,112.4,27,mixed_lengths,1,0,2,5,2,3,1,3,remeasurement,18,7,slab_finishing,7.87
P1963,113.4,19,standard_12m,0,0,4,1,2,3,1,1,lump_sum,28,4,slab_finishing,12.91
P3902,98.4,29,mixed_lengths,0,1,4,1,2,2,1,1,lump_sum,30,4,slab_finishing,10.48
P2662,88.4,6,standard_12m,1,1,2,2,1,1,1,3,lump_sum,19,4,slab_finishing,13.35
P1398,158.0,30,standard_12m,0,1,4,4,2,2,1,2,remeasurement,21,2,frame,13.28
P1584,97.9,8,standard_12m,0,0,5,4,2,3,1,1,design_build,19,6,slab_finishing,11.93
P1948,139.3,17,mixed_lengths,0,1,1,5,3,4,1,1,remeasurement,12,8,frame,3.04
P1704,172.4,25,standard_12m,2,0,0,4,2,1,2,1,lump_sum,22,4,foundation,4.91
P1431,78.4,20,mixed_lengths,1,2,4,3,3,2,1,5,lump_sum,30,1,slab_finishing,8.99
P1292,140.3,38,standard_12m,0,0,3,5,2,3,1,2,design_build,26,3,frame,10.44
P1145,92.6,8,standard_12m,1,3,5,3,2,2,1,2,remeasurement,9,7,slab_finishing,9.63
P1323,141.7,20,mixed_lengths,0,2,0,1,1,2,1,0,lump_sum,14,4,frame,8.47
P3108,180.0,32,standard_12m,1,2,2,4,2,1,1,1,lump_sum,18,4,foundation,8.6
P2165,142.4,30,standard_12m,2,1,3,4,2,2,2,1,lump_sum,27,8,frame,2.61
P2452,173.9,25,mixed_lengths,1,2,1,4,2,3,2,2,lump_sum,16,5,foundation,3.25
P1002,97.9,17,mixed_lengths,1,0,5,4,2,2,0,5,design_build,22,5,slab_finishing,12.62
P1576,139.4,31,standard_12m,0,0,2,3,2,2,1,2,lump_sum,13,6,frame,10.0
P3657,175.4,33,standard_12m,2,2,4,3,1,1,0,2,design_build,16,2,foundation,12.19
P1339,122.6,6,standard_12m,1,2,4,3,2,2,1,3,design_build,9,8,frame,9.3
P3539,180.0,35,standard_12m,0,0,4,3,1,1,0,3,design_build,30,4,foundation,15.0
P3935,144.1,29,mixed_lengths,0,1,0,3,1,1,2,1,lump_sum,11,8,frame,5.64
P1925,166.3,35,standard_12m,1,2,6,1,1,1,1,4,remeasurement,24,5,frame,15.0
P1265,180.0,30,standard_12m,0,1,4,3,1,2,1,1,design_build,28,2,foundation,13.57
P1376,138.7,6,standard_12m,0,1,1,3,1,2,1,0,remeasurement,18,3,frame,10.96
P3022,177.2,32,mixed_lengths,1,1,6,3,1,2,1,5,design_build,29,1,foundation,14.26
P2463,149.4,32,standard_12m,2,0,6,3,2,2,2,3,remeasurement,12,6,frame,10.78
P1271,131.1,8,custom_lengths,1,0,4,1,1,1,1,0,lump_sum,21,8,frame,7.29
P1696,175.5,21,mixed_lengths,0,0,4,3,1,2,2,4,remeasurement,15,7,foundation,12.65
P3973,134.6,11,standard_12m,0,1,1,4,2,2,0,1,lump_sum,20,5,frame,9.07
P1244,164.9,19,mixed_lengths,1,0,1,4,2,3,2,2,lump_sum,20,1,foundation,4.83
P3813,147.6,10,standard_12m,1,1,4,5,2,3,0,5,remeasurement,20,5,frame,12.56
P1476,151.8,20,standard_12m,1,3,2,3,3,4,0,2,design_build,28,3,frame,6.27
P3785,119.2,31,standard_12m,0,1,3,3,2,1,0,4,design_build,29,1,slab_finishing,14.98
P3843,142.0,13,standard_12m,1,1,6,4,2,2,0,2,lump_sum,8,7,frame,11.35
P3298,180.0,25,standard_12m,1,2,0,5,2,2,1,0,lump_sum,30,1,foundation,4.0
P3448,172.0,37,standard_12m,1,1,1,2,2,2,2,1,lump_sum,17,5,foundation,9.6
P3783,98.0,30,standard_12m,1,0,1,3,1,2,1,5,remeasurement,12,6,slab_finishing,14.84
P3953,180.0,34,standard_12m,0,0,1,4,2,3,0,1,lump_sum,30,1,foundation,12.82
P3982,94.8,32,mixed_lengths,1,1,0,5,3,2,2,1,design_build,22,4,slab_finishing,1.85
P3159,153.3,30,mixed_lengths,0,0,2,4,3,4,2,1,design_build,19,7,frame,3.78
P1250,164.2,13,standard_12m,2,1,3,2,2,3,1,4,lump_sum,26,3,foundation,9.62
P1413,133.7,34,mixed_lengths,2,0,4,2,2,3,1,1,design_build,17,5,frame,6.8
P1545,153.8,15,mixed_lengths,0,0,4,3,2,3,1,1,lump_sum,30,1,foundation,9.33
P2193,132.5,28,standard_12m,1,0,2,3,1,1,1,4,remeasurement,23,3,frame,13.67
P1738,78.7,14,standard_12m,2,0,6,1,2,3,2,5,remeasurement,14,5,slab_finishing,13.66
P1310,102.4,25,standard_12m,0,2,0,5,2,3,1,1,lump_sum,22,3,slab_finishing,5.68
P2979,161.8,33,standard_12m,2,0,1,2,2,2,2,2,lump_sum,26,3,frame,7.32
P1893,158.6,34,mixed_lengths,0,1,2,4,3,4,0,4,remeasurement,10,7,frame,11.17
P2131,86.0,15,standard_12m,1,0,0,2,2,2,1,2,design_build,25,5,slab_finishing,7.86
P2449,154.0,12,custom_lengths,1,3,2,3,2,2,1,3,lump_sum,16,3,frame,4.33
P3907,167.5,19,standard_12m,0,0,3,1,2,2,2,4,design_build,26,2,foundation,11.59
P1015,91.0,5,standard_12m,2,1,1,5,2,3,1,0,lump_sum,20,5,slab_finishing,5.94
P2950,143.2,34,mixed_lengths,2,0,1,5,2,2,2,3,lump_sum,25,6,frame,3.68
P1721,100.8,14,custom_lengths,0,0,5,3,2,2,0,0,lump_sum,27,6,slab_finishing,7.97
P2420,161.1,10,standard_12m,1,1,2,3,3,4,1,1,lump_sum,17,5,foundation,7.98
P3633,113.1,32,standard_12m,0,1,0,4,2,1,1,1,lump_sum,23,4,slab_finishing,9.73
P1981,164.2,12,standard_12m,1,3,2,3,2,2,1,2,lump_sum,14,4,foundation,7.47
P2874,145.4,24,mixed_lengths,2,1,3,3,3,2,1,3,remeasurement,23,4,frame,7.27
P2539,175.3,16,standard_12m,2,3,0,3,2,3,1,4,remeasurement,26,4,foundation,7.18
P3530,101.0,17,standard_12m,1,1,3,4,2,2,1,2,remeasurement,18,6,slab_finishing,8.96
P2550,124.7,30,mixed_lengths,0,1,1,3,2,1,2,2,remeasurement,25,4,frame,9.01
P3422,180.0,34,mixed_lengths,1,2,2,1,2,2,0,0,lump_sum,29,5,foundation,9.88
P1363,93.8,33,mixed_lengths,1,1,1,4,2,1,1,3,lump_sum,20,4,slab_finishing,9.23
P3768,136.2,23,mixed_lengths,1,2,3,4,3,2,1,5,design_build,26,6,frame,5.84
P1182,130.0,13,custom_lengths,0,1,6,3,1,1,1,5,remeasurement,18,4,frame,14.64
P1985,116.2,16,standard_12m,0,1,6,2,1,1,0,3,remeasurement,26,4,slab_finishing,15.0
P2990,139.4,20,standard_12m,1,0,6,4,2,1,1,5,design_build,22,2,frame,13.55
P2194,180.0,26,standard_12m,1,0,3,5,2,2,1,3,design_build,10,7,foundation,10.54
P2769,137.4,9,standard_12m,1,1,1,4,3,4,0,4,lump_sum,25,5,frame,7.56
P2675,173.5,33,standard_12m,1,2,3,4,2,1,1,2,lump_sum,16,8,foundation,9.65
P2121,125.7,23,standard_12m,0,2,6,5,2,1,0,2,design_build,18,7,slab_finishing,11.76
P1187,90.0,29,mixed_lengths,1,0,5,3,2,3,0,5,remeasurement,15,7,slab_finishing,14.44
P1619,161.4,13,standard_12m,1,1,6,1,2,1,2,5,design_build,18,4,foundation,14.84
P2612,111.2,11,custom_lengths,0,0,3,3,3,2,1,1,lump_sum,28,3,slab_finishing,6.69
P2175,151.7,27,mixed_lengths,0,1,0,3,1,1,0,2,lump_sum,28,5,frame,8.36
P2182,142.2,32,standard_12m,2,1,2,1,1,1,2,0,design_build,20,7,frame,6.76
P3384,118.4,28,standard_12m,1,1,1,2,2,1,1,1,design_build,10,4,slab_finishing,8.38
P3715,101.4,5,standard_12m,0,1,5,3,2,3,1,5,remeasurement,10,7,slab_finishing,14.49
P1614,170.6,26,mixed_lengths,2,1,4,3,2,1,2,2,remeasurement,3,8,foundation,8.66
P2513,164.1,6,custom_lengths,0,1,6,3,2,2,0,1,remeasurement,5,8,foundation,14.27
P2466,180.0,30,standard_12m,0,2,6,1,2,2,1,5,remeasurement,15,4,foundation,15.0
P1401,170.1,16,standard_12m,1,1,2,1,2,3,1,3,lump_sum,27,4,foundation,10.06
P1994,175.8,23,mixed_lengths,0,1,1,1,2,2,1,1,lump_sum,17,8,foundation,8.89
P1934,150.9,18,standard_12m,0,0,6,3,2,3,1,5,remeasurement,19,5,frame,15.0
P1371,180.0,24,mixed_lengths,0,2,1,3,1,1,0,2,design_build,19,4,foundation,10.01
P2922,144.7,17,standard_12m,2,1,5,4,2,2,2,2,design_build,10,8,frame,6.02
P3306,163.5,9,custom_lengths,0,0,2,4,2,1,0,1,lump_sum,29,1,foundation,7.72
P1593,142.5,16,standard_12m,1,2,2,2,2,2,1,2,remeasurement,10,8,frame,10.1
P2910,177.7,13,custom_lengths,2,1,1,1,1,1,0,2,lump_sum,21,3,foundation,8.22
P1726,180.0,21,standard_12m,0,1,3,1,2,3,1,2,design_build,23,1,foundation,11.16
P1826,172.4,31,standard_12m,1,0,0,3,2,1,0,2,lump_sum,21,6,foundation,11.32
P2674,129.5,20,standard_12m,1,2,2,3,2,2,1,1,lump_sum,5,8,frame,8.14
P1687,83.7,11,custom_lengths,1,1,6,3,1,1,1,2,design_build,23,1,slab_finishing,9.34
P3215,97.5,19,standard_12m,1,0,1,3,3,3,1,1,lump_sum,21,3,slab_finishing,8.08
P1136,125.8,10,standard_12m,1,0,6,3,1,2,1,1,design_build,17,4,frame,12.37
P3764,80.8,17,standard_12m,0,2,1,4,2,2,0,3,design_build,30,2,slab_finishing,9.17
P1628,131.1,9,custom_lengths,1,0,4,2,2,3,2,5,remeasurement,17,7,frame,9.16
P1334,142.6,6,standard_12m,0,2,1,3,1,1,1,2,lump_sum,28,7,frame,9.8
P1390,145.3,9,standard_12m,0,0,4,3,2,3,1,3,lump_sum,22,8,frame,13.32
P3309,153.3,29,standard_12m,0,0,1,2,2,3,1,0,lump_sum,29,4,frame,9.02
P2109,90.7,24,mixed_lengths,1,0,6,3,2,2,0,2,design_build,19,4,slab_finishing,10.83
P2737,171.3,18,standard_12m,1,1,5,1,2,1,0,3,design_build,15,6,foundation,13.52
P3698,97.3,19,standard_12m,1,0,3,5,2,3,2,3,remeasurement,11,6,slab_finishing,8.15
P1710,133.2,15,mixed_lengths,0,1,2,2,2,1,0,3,design_build,18,3,slab_finishing,12.03
P2039,157.1,29,standard_12m,1,2,4,2,1,2,2,2,remeasurement,13,7,frame,10.94
P3714,180.0,37,standard_12m,0,0,2,3,2,2,1,3,lump_sum,19,2,foundation,13.35
P2850,73.1,11,custom_lengths,1,2,2,1,2,2,1,2,lump_sum,15,5,slab_finishing,6.47
P3595,150.0,21,mixed_lengths,0,1,6,4,3,2,1,1,design_build,27,8,frame,6.97
P2561,92.3,23,mixed_lengths,0,0,6,3,1,1,0,4,design_build,13,4,slab_finishing,15.0
P3757,159.5,12,standard_12m,0,0,5,2,2,3,1,3,remeasurement,17,7,foundation,14.94
P2594,177.9,24,mixed_lengths,0,0,6,2,2,3,1,4,design_build,10,3,foundation,13.76
P3750,85.0,6,custom_lengths,1,0,0,4,2,2,1,0,lump_sum,30,4,slab_finishing,4.19
P2112,176.2,34,standard_12m,0,0,3,3,3,2,2,3,remeasurement,23,6,frame,9.78
P1465,130.9,29,mixed_lengths,1,1,0,3,2,2,1,4,remeasurement,14,6,frame,9.11
P2560,175.8,24,standard_12m,0,0,3,2,2,1,0,3,design_build,30,2,foundation,15.0
P2223,168.3,18,standard_12m,1,1,3,2,2,3,2,1,lump_sum,11,5,foundation,7.96
P2953,173.4,28,standard_12m,1,1,5,2,1,1,0,5,remeasurement,10,6,foundation,15.0
P3966,113.3,11,standard_12m,0,0,2,1,2,2,1,2,design_build,18,5,frame,11.62
P3348,135.4,7,standard_12m,2,2,2,3,2,2,2,2,design_build,23,3,frame,3.82
P2508,164.1,12,standard_12m,2,1,1,3,2,1,1,2,design_build,28,3,foundation,7.48
P2104,148.8,25,standard_12m,0,0,6,4,3,2,1,1,design_build,10,8,frame,10.58
P2988,101.8,16,standard_12m,1,0,1,4,2,2,2,1,lump_sum,24,2,slab_finishing,6.48
P1338,91.9,20,mixed_lengths,2,0,3,5,3,4,1,1,lump_sum,30,4,slab_finishing,2.31
P1215,169.1,23,standard_12m,0,2,2,4,2,1,1,2,lump_sum,21,6,foundation,11.31
P2615,167.2,8,standard_12m,1,1,2,4,3,2,0,0,lump_sum,27,3,foundation,8.2
P2916,166.8,20,standard_12m,2,2,3,1,1,1,1,1,lump_sum,20,6,foundation,9.02
P3514,144.9,14,standard_12m,0,1,2,3,2,3,0,2,lump_sum,15,5,frame,11.52
P3804,131.5,12,standard_12m,1,3,3,2,2,2,0,1,remeasurement,21,2,frame,10.76
P2592,180.0,33,standard_12m,1,0,0,5,2,2,1,2,lump_sum,23,5,foundation,8.8
P3240,176.8,28,standard_12m,0,0,3,5,2,3,2,0,remeasurement,14,4,foundation,9.23
P2684,94.7,21,mixed_lengths,0,0,3,2,2,3,1,2,lump_sum,27,3,slab_finishing,9.46
P3522,117.4,26,standard_12m,1,2,4,1,2,2,0,5,remeasurement,30,2,slab_finishing,15.0
P1816,60.4,5,standard_12m,0,0,0,4,3,2,0,1,design_build,30,2,slab_finishing,8.21
P2067,179.7,26,mixed_lengths,1,1,5,3,2,3,2,2,design_build,30,1,foundation,7.59
P3003,86.1,7,custom_lengths,1,2,2,4,3,4,0,2,design_build,20,3,slab_finishing,3.2
P1274,152.4,10,standard_12m,1,0,5,1,2,1,2,0,design_build,26,4,foundation,9.33
P3244,133.6,22,mixed_lengths,2,0,3,2,2,1,1,1,lump_sum,30,3,frame,6.07
P1865,150.4,23,mixed_lengths,0,0,5,4,2,1,0,5,remeasurement,17,4,frame,15.0
P1101,106.6,30,standard_12m,0,0,5,2,1,1,0,2,lump_sum,30,2,slab_finishing,15.0
P2501,176.3,25,standard_12m,0,0,2,1,1,1,2,2,design_build,14,3,foundation,12.44
P3149,101.9,10,standard_12m,2,0,4,4,2,1,2,1,lump_sum,30,3,slab_finishing,5.94
P1171,90.2,6,custom_lengths,2,2,4,2,2,1,1,5,remeasurement,20,7,slab_finishing,8.86
P1107,180.0,26,mixed_lengths,1,0,3,3,2,2,2,0,lump_sum,19,6,foundation,4.59
P2862,138.4,19,standard_12m,1,1,1,3,1,1,1,4,design_build,20,6,frame,10.04
P2521,147.6,18,standard_12m,1,1,2,4,2,1,0,5,design_build,19,3,frame,11.29
P3987,176.9,27,mixed_lengths,2,1,2,5,3,3,1,3,remeasurement,19,2,foundation,7.88
P3202,163.4,10,custom_lengths,2,0,5,5,3,4,2,1,remeasurement,18,7,foundation,3.28
P3054,81.3,6,custom_lengths,0,0,2,4,2,1,1,1,design_build,24,4,slab_finishing,5.64
P2764,180.0,21,standard_12m,2,3,4,1,2,3,2,2,lump_sum,17,1,foundation,7.01
P3033,83.6,5,standard_12m,0,0,6,3,2,2,2,3,remeasurement,21,4,slab_finishing,15.0
P2962,91.0,31,mixed_lengths,2,1,5,2,1,1,2,5,remeasurement,18,3,slab_finishing,11.69
P3250,103.1,22,standard_12m,1,0,6,2,2,2,1,4,lump_sum,26,1,slab_finishing,13.45
P3340,180.0,31,standard_12m,1,1,2,3,1,1,1,2,lump_sum,3,7,foundation,10.72
P3575,164.9,31,standard_12m,1,1,3,2,2,1,0,1,lump_sum,23,1,foundation,13.36
P2924,153.4,10,custom_lengths,1,0,1,4,2,2,2,2,lump_sum,20,1,foundation,4.17
P1295,156.6,8,standard_12m,2,1,2,3,2,1,2,2,lump_sum,18,6,foundation,6.2
P1712,166.4,9,standard_12m,0,2,1,1,2,3,0,4,design_build,25,3,foundation,13.34
P1072,180.0,24,standard_12m,0,0,6,3,1,1,0,5,remeasurement,23,2,foundation,15.0
P2952,135.8,6,standard_12m,1,2,3,3,2,2,2,3,lump_sum,8,6,frame,7.87
P3269,173.5,19,mixed_lengths,2,2,2,3,2,3,2,1,remeasurement,28,3,foundation,3.8
P3561,164.1,8,custom_lengths,1,2,0,1,2,2,0,0,lump_sum,29,6,foundation,4.8
P3885,116.3,17,mixed_lengths,1,1,3,4,2,3,1,3,lump_sum,26,4,slab_finishing,8.08
P1481,125.3,13,standard_12m,1,2,4,3,1,2,1,3,design_build,14,8,frame,9.85
P3218,175.2,28,standard_12m,0,1,2,3,2,1,1,3,lump_sum,21,8,foundation,12.29
P2530,138.3,25,mixed_lengths,1,0,0,3,1,1,0,1,lump_sum,30,3,frame,9.29
P3115,163.7,14,custom_lengths,1,1,4,4,3,2,1,5,remeasurement,21,2,foundation,9.18
P2514,163.8,15,mixed_lengths,1,2,2,4,3,3,0,1,design_build,24,5,foundation,4.9
P3960,96.6,13,custom_lengths,1,0,3,2,1,1,1,2,design_build,30,1,slab_finishing,9.01
P2490,166.4,7,standard_12m,0,0,2,5,2,3,1,3,lump_sum,8,7,foundation,11.36
P2171,169.3,14,standard_12m,2,2,4,3,2,3,2,4,remeasurement,15,6,foundation,8.7
P3452,180.0,19,mixed_lengths,0,0,4,4,3,2,1,1,lump_sum,12,5,foundation,9.86
P3429,136.0,28,mixed_lengths,0,2,5,4,3,4,1,4,remeasurement,17,5,frame,10.06
P3073,90.9,28,mixed_lengths,1,0,1,2,1,1,1,3,lump_sum,26,3,slab_finishing,10.88
P3216,159.5,17,mixed_lengths,0,0,6,4,2,3,1,5,remeasurement,15,8,foundation,14.62
P3271,158.3,8,standard_12m,0,0,3,4,2,3,2,1,design_build,25,5,foundation,9.25
P1405,109.4,25,mixed_lengths,1,0,2,2,1,1,2,2,design_build,17,5,slab_finishing,7.84
P1757,162.9,27,standard_12m,1,0,0,2,2,3,1,2,lump_sum,17,6,frame,9.16
P2956,102.9,7,custom_lengths,1,1,3,1,2,2,1,3,design_build,15,7,slab_finishing,7.88
P3184,133.0,17,mixed_lengths,1,3,2,4,2,1,2,0,lump_sum,23,5,frame,0.72
P2951,175.6,34,mixed_lengths,1,3,0,1,2,1,0,0,lump_sum,5,7,foundation,8.75
P1097,94.7,26,standard_12m,2,2,3,1,1,2,0,0,lump_sum,11,6,slab_finishing,8.95
P2333,123.2,7,standard_12m,2,3,3,1,2,2,1,2,lump_sum,22,7,frame,6.2
P3389,180.0,26,standard_12m,1,2,2,3,1,2,0,3,lump_sum,20,3,foundation,13.17
P1743,169.1,12,standard_12m,0,0,2,4,2,2,1,1,lump_sum,13,8,foundation,11.54
P1806,131.9,10,standard_12m,2,1,2,4,3,4,2,4,lump_sum,29,5,frame,4.96
P3769,101.3,28,standard_12m,1,1,2,5,2,2,0,1,remeasurement,28,2,slab_finishing,10.16
P2896,180.0,34,mixed_lengths,1,1,5,3,2,2,2,5,remeasurement,18,4,foundation,12.89
P3499,150.2,5,custom_lengths,0,1,1,3,3,4,2,0,lump_sum,24,5,foundation,2.73
P2535,113.4,16,standard_12m,2,1,6,3,1,2,2,3,remeasurement,19,2,slab_finishing,12.8
P3050,159.8,9,standard_12m,2,1,4,3,2,3,1,3,lump_sum,30,2,foundation,8.31
P3010,127.2,5,custom_lengths,2,0,2,5,2,3,1,1,design_build,16,8,frame,0.5
P1148,156.7,5,standard_12m,1,0,6,4,2,2,1,3,lump_sum,30,5,foundation,13.38
P3554,176.1,32,mixed_lengths,1,0,5,4,2,3,2,2,lump_sum,10,8,foundation,10.26
P3053,157.2,5,standard_12m,2,3,6,2,2,1,2,4,remeasurement,21,3,foundation,11.94
P2902,158.6,23,standard_12m,0,1,6,3,3,4,2,4,remeasurement,17,7,frame,10.9
P2315,170.6,16,mixed_lengths,1,1,4,2,2,2,0,5,design_build,25,3,foundation,12.49
P1692,131.7,21,mixed_lengths,0,0,3,4,2,1,2,3,remeasurement,20,7,frame,8.6
P1818,180.0,34,standard_12m,1,2,1,2,2,3,1,2,lump_sum,26,1,foundation,9.99
P2728,162.6,17,standard_12m,2,1,0,4,2,2,2,0,lump_sum,25,2,foundation,2.32
P2386,163.2,18,mixed_lengths,0,1,2,4,2,3,1,2,remeasurement,13,8,foundation,9.26
P3281,167.9,5,standard_12m,1,1,0,3,1,1,0,0,lump_sum,30,2,foundation,10.8
P3733,84.0,6,custom_lengths,1,0,3,2,2,1,1,3,design_build,30,2,slab_finishing,7.71
P2599,167.4,11,standard_12m,1,1,6,3,2,1,1,5,remeasurement,13,6,foundation,15.0
P3610,168.5,24,mixed_lengths,1,2,6,2,2,1,1,5,design_build,25,1,foundation,13.64
P3457,156.8,12,standard_12m,1,0,6,3,1,2,2,3,design_build,16,5,foundation,12.38
P1701,170.2,15,standard_12m,0,1,1,3,1,1,0,2,design_build,17,8,foundation,12.91
P2878,137.0,26,mixed_lengths,1,1,3,3,1,1,2,4,design_build,18,5,frame,8.75
P3656,109.5,6,custom_lengths,0,0,4,3,2,1,1,4,remeasurement,14,5,slab_finishing,12.33
P1921,171.8,11,standard_12m,0,0,1,4,3,4,2,1,lump_sum,16,7,foundation,6.0
P2424,83.0,10,standard_12m,1,2,2,3,2,3,1,3,design_build,19,5,slab_finishing,7.7
P2708,124.4,5,standard_12m,2,0,1,4,3,2,2,3,design_build,25,3,slab_finishing,6.04
P1905,136.5,23,standard_12m,0,0,2,2,2,2,1,1,lump_sum,18,5,frame,12.16
P1454,130.0,14,standard_12m,1,0,1,1,2,1,1,0,lump_sum,6,8,frame,10.14
P3185,144.5,30,standard_12m,0,1,3,3,1,2,0,3,lump_sum,13,3,frame,14.06
