project_id,reinforcement_ratio_kg_per_m3,num_unique_required_lengths,stock_length_policy,cutting_optimization_usage,bim_integration_level,design_revisions_per_month,supervision_index_1to5,material_control_level_1to3,storage_handling_index_1to5,offcut_reuse_policy_0to2,change_orders_per_month,contract_type,lead_time_days,order_frequency_per_month,project_phase,steel_waste_percentage
P1915,172.6,21,standard_12m,1,0,6,2,2,1,0,5,lump_sum,19,7,foundation,15.0
P1916,128.0,8,standard_12m,2,1,0,4,2,3,2,0,lump_sum,19,8,frame,2.65
P1917,180.0,36,standard_12m,0,0,2,1,2,1,0,1,lump_sum,19,1,foundation,15.0
P1918,180.0,28,mixed_lengths,0,0,6,4,2,1,1,2,design_build,19,6,foundation,11.75
P1919,132.7,34,standard_12m,0,1,2,2,2,3,1,2,design_build,24,3,slab_finishing,11.01
P1920,173.1,18,standard_12m,0,1,2,4,2,2,2,1,lump_sum,30,1,foundation,7.83
P1921,171.8,11,standard_12m,0,0,1,4,3,4,2,1,lump_sum,16,7,foundation,6.0
P1922,103.6,36,standard_12m,0,0,2,4,2,2,1,5,remeasurement,26,2,slab_finishing,15.0
P1923,156.6,8,custom_lengths,0,2,3,3,1,2,0,2,lump_sum,13,6,foundation,9.75
P1924,149.3,28,standard_12m,0,0,5,2,2,3,0,2,design_build,29,5,frame,14.29
P1925,166.3,35,standard_12m,1,2,6,1,1,1,1,4,remeasurement,24,5,frame,15.0
P1926,97.4,12,standard_12m,1,0,3,4,3,4,2,4,design_build,19,4,slab_finishing,7.21
P1927,155.4,24,mixed_lengths,0,1,2,2,1,1,0,5,lump_sum,22,4,frame,13.34
P1928,98.7,11,custom_lengths,2,1,1,4,3,4,2,0,lump_sum,17,5,slab_finishing,0.5
P1929,141.8,26,mixed_lengths,1,1,1,3,1,1,2,0,lump_sum,23,5,frame,5.33
P1930,71.4,25,mixed_lengths,2,3,1,3,1,1,1,4,design_build,23,4,slab_finishing,4.84
P1931,136.6,11,standard_12m,0,1,3,3,2,3,2,0,design_build,23,6,frame,5.74
P1932,127.6,18,standard_12m,1,0,1,4,2,3,1,2,lump_sum,12,8,frame,6.97
P1933,175.0,7,custom_lengths,1,2,3,4,2,1,2,2,lump_sum,3,8,foundation,4.17
P1934,150.9,18,standard_12m,0,0,6,3,2,3,1,5,remeasurement,19,5,frame,15.0
P1935,161.9,39,standard_12m,0,1,2,3,2,1,1,4,lump_sum,19,2,frame,13.57
P1936,141.6,21,standard_12m,0,0,3,3,2,2,1,2,design_build,6,8,frame,11.27
P1937,180.0,39,standard_12m,0,0,6,1,2,3,1,3,design_build,16,5,foundation,15.0
P1938,130.7,15,mixed_lengths,0,0,4,2,2,1,1,4,lump_sum,20,5,slab_finishing,11.61
P1939,131.6,8,custom_lengths,1,2,4,4,3,3,2,2,design_build,14,8,frame,0.89
P1940,116.0,32,mixed_lengths,0,0,3,3,2,2,0,5,remeasurement,15,6,slab_finishing,14.67
P1941,162.8,29,mixed_lengths,2,1,1,2,1,2,1,2,design_build,24,6,foundation,6.76
P1942,130.3,9,standard_12m,0,0,1,3,1,2,0,0,lump_sum,25,3,frame,10.29
P1943,172.8,31,standard_12m,0,0,4,1,1,2,1,3,lump_sum,22,8,foundation,15.0
P1944,87.3,9,standard_12m,1,2,5,4,2,3,0,3,remeasurement,18,6,slab_finishing,13.28
P1945,103.1,5,custom_lengths,1,2,4,4,2,1,1,1,design_build,11,6,frame,3.09
P1946,178.5,31,mixed_lengths,0,2,4,3,3,3,1,3,design_build,15,7,foundation,8.12
P1947,98.2,11,custom_lengths,1,2,3,4,2,3,1,0,design_build,24,5,slab_finishing,1.25
P1948,139.3,17,mixed_lengths,0,1,1,5,3,4,1,1,remeasurement,12,8,frame,3.04
P1949,109.1,32,standard_12m,0,1,2,3,1,1,0,2,lump_sum,16,7,slab_finishing,14.56
P1950,100.4,31,mixed_lengths,0,1,1,5,2,1,0,3,design_build,20,4,slab_finishing,8.95
P1951,151.0,9,standard_12m,0,1,3,4,2,2,1,1,design_build,20,3,frame,12.53
P1952,103.6,20,mixed_lengths,0,0,1,2,2,1,2,2,design_build,16,6,slab_finishing,7.87
P1953,180.0,22,mixed_lengths,0,0,4,3,2,2,1,4,remeasurement,10,8,foundation,13.4
P1954,174.1,24,mixed_lengths,1,3,4,5,2,1,2,2,lump_sum,12,3,foundation,4.11
P1955,149.2,22,standard_12m,1,2,3,4,3,3,1,3,design_build,30,2,frame,7.67
P1956,72.1,6,standard_12m,1,0,3,4,2,2,0,1,lump_sum,8,7,slab_finishing,10.77
P1957,121.2,23,standard_12m,1,1,4,3,2,3,1,4,remeasurement,27,3,slab_finishing,11.72
P1958,115.1,6,custom_lengths,2,3,3,2,2,1,2,0,lump_sum,13,6,slab_finishing,1.3
P1959,166.1,11,standard_12m,0,0,0,4,2,1,1,0,lump_sum,27,1,foundation,10.24
P1960,148.3,23,mixed_lengths,2,2,1,3,2,2,2,0,lump_sum,17,6,frame,0.99
P1961,75.7,17,standard_12m,0,0,1,5,2,3,1,0,lump_sum,30,5,slab_finishing,6.33
P1962,109.8,23,mixed_lengths,0,1,3,3,2,3,2,5,design_build,30,1,slab_finishing,8.88
P1963,113.4,19,standard_12m,0,0,4,1,2,3,1,1,lump_sum,28,4,slab_finishing,12.91
P1964,142.2,6,standard_12m,1,0,3,3,2,3,0,0,lump_sum,22,3,frame,9.75
P1965,160.6,8,custom_lengths,2,2,5,1,2,1,2,4,design_build,20,4,foundation,6.01
P1966,180.0,32,mixed_lengths,1,2,1,4,2,2,1,1,lump_sum,10,6,foundation,6.25
P1967,101.4,8,standard_12m,0,2,1,2,2,2,2,3,design_build,13,7,slab_finishing,9.66
P1968,126.1,20,standard_12m,1,1,6,4,2,2,1,2,remeasurement,22,5,frame,10.33
P1969,144.2,8,standard_12m,0,0,2,4,2,3,0,1,design_build,17,7,frame,10.49
P1970,167.9,6,standard_12m,1,0,2,3,1,1,1,2,remeasurement,27,3,foundation,12.42
P1971,162.0,8,standard_12m,1,1,1,3,3,4,1,3,lump_sum,18,8,foundation,7.55
P1972,102.1,16,mixed_lengths,0,1,4,4,3,2,1,3,remeasurement,12,6,slab_finishing,9.16
P1973,92.3,20,standard_12m,0,2,3,4,3,4,2,2,design_build,7,7,slab_finishing,5.49
P1974,180.0,38,standard_12m,1,1,1,3,2,2,0,3,lump_sum,20,3,foundation,13.39
P1975,123.4,33,standard_12m,0,0,1,2,1,1,0,3,design_build,28,3,slab_finishing,13.92
P1976,169.8,17,standard_12m,1,1,3,5,2,2,1,3,design_build,27,1,foundation,10.05
P1977,178.3,29,standard_12m,0,2,6,1,1,2,0,3,remeasurement,15,6,foundation,15.0
P1978,112.0,5,custom_lengths,2,1,2,2,2,3,2,5,design_build,30,2,frame,3.72
P1979,92.8,30,standard_12m,2,1,2,3,1,1,0,5,remeasurement,8,6,slab_finishing,14.29
P1980,143.2,30,standard_12m,1,1,1,3,3,2,1,2,design_build,18,5,frame,7.03
P1981,164.2,12,standard_12m,1,3,2,3,2,2,1,2,lump_sum,14,4,foundation,7.47
P1982,130.4,21,mixed_lengths,2,1,1,5,2,1,1,4,remeasurement,6,7,frame,6.87
P1983,89.9,18,mixed_lengths,2,0,6,2,2,1,2,3,design_build,21,7,slab_finishing,8.46
P1984,101.0,28,mixed_lengths,2,1,3,3,3,4,1,3,remeasurement,16,3,slab_finishing,6.46
P1985,116.2,16,standard_12m,0,1,6,2,1,1,0,3,remeasurement,26,4,slab_finishing,15.0
P1986,152.7,9,standard_12m,0,0,4,4,2,2,2,3,remeasurement,25,3,foundation,13.29
P1987,174.5,24,standard_12m,2,0,1,2,2,2,2,0,design_build,30,6,foundation,4.6
P1988,167.1,13,standard_12m,0,1,3,3,2,1,1,5,remeasurement,21,2,foundation,15.0
P1989,180.0,35,standard_12m,1,2,4,3,3,2,1,4,design_build,27,2,foundation,10.19
P1990,100.3,36,standard_12m,2,1,3,2,2,3,1,2,lump_sum,30,4,slab_finishing,8.95
P1991,138.2,21,mixed_lengths,2,2,6,2,2,3,2,5,remeasurement,13,5,frame,7.72
P1992,151.1,33,standard_12m,1,2,6,3,3,3,0,5,lump_sum,30,3,frame,12.92
P1993,121.7,5,custom_lengths,0,0,6,2,1,1,2,5,design_build,25,4,slab_finishing,13.5
P1994,175.8,23,mixed_lengths,0,1,1,1,2,2,1,1,lump_sum,17,8,foundation,8.89
P1995,96.3,34,standard_12m,1,2,2,4,3,3,2,4,design_build,27,4,slab_finishing,4.63
P1996,115.1,20,mixed_lengths,1,2,1,2,1,1,0,1,lump_sum,17,6,slab_finishing,10.19
P1997,104.1,33,mixed_lengths,2,2,0,4,2,1,1,1,lump_sum,30,7,slab_finishing,2.09
P1998,138.4,31,standard_12m,0,1,4,1,2,2,1,1,remeasurement,13,5,frame,14.24
P1999,172.7,10,standard_12m,0,1,2,5,2,3,0,2,remeasurement,19,3,foundation,12.07
P2000,171.0,31,standard_12m,1,0,1,4,2,1,1,2,remeasurement,21,4,foundation,12.31
P2001,107.5,8,standard_12m,0,1,0,2,2,3,0,2,lump_sum,22,6,slab_finishing,11.51
P2002,154.7,9,standard_12m,1,1,2,3,3,3,0,5,remeasurement,6,8,foundation,13.09
P2003,105.1,23,standard_12m,0,0,0,3,2,1,0,1,lump_sum,11,7,slab_finishing,11.0
P2004,103.9,21,standard_12m,1,2,6,2,1,1,2,5,lump_sum,26,5,slab_finishing,14.59
P2005,93.7,34,mixed_lengths,1,0,2,3,1,2,2,2,lump_sum,6,7,slab_finishing,9.16
P2006,158.8,31,standard_12m,1,1,3,4,2,1,0,3,remeasurement,17,3,frame,12.71
P2007,161.2,21,mixed_lengths,1,2,2,4,3,2,0,0,lump_sum,8,8,foundation,4.98
P2008,104.8,10,custom_lengths,0,0,1,4,2,3,1,2,lump_sum,25,3,slab_finishing,7.05
P2009,147.5,15,standard_12m,2,1,4,2,1,1,0,3,design_build,17,4,frame,11.28
P2010,133.6,22,standard_12m,1,2,6,4,2,1,0,1,lump_sum,25,2,frame,11.15
P2011,142.3,24,standard_12m,1,2,3,4,3,2,2,3,remeasurement,9,7,frame,6.15
P2012,175.5,15,mixed_lengths,1,2,3,5,3,4,0,1,lump_sum,21,7,foundation,4.81
P2013,180.0,24,standard_12m,1,0,3,3,2,2,0,3,lump_sum,18,6,foundation,13.16
P2014,146.7,35,standard_12m,0,0,4,3,1,1,1,4,design_build,20,5,frame,15.0
P2015,102.6,18,standard_12m,2,1,1,3,1,1,0,3,remeasurement,25,6,slab_finishing,10.49
P2016,154.9,17,standard_12m,1,2,5,5,3,3,2,5,remeasurement,19,7,foundation,9.05
P2017,104.9,34,mixed_lengths,0,1,5,1,1,1,0,2,lump_sum,21,4,slab_finishing,15.0
P2018,111.7,38,standard_12m,2,0,5,4,2,1,1,5,design_build,24,3,slab_finishing,11.07
P2019,144.7,38,standard_12m,0,0,4,4,2,3,1,2,remeasurement,20,4,frame,13.94
P2020,179.8,28,standard_12m,1,1,6,1,2,3,1,5,remeasurement,7,8,foundation,15.0
P2021,180.0,38,standard_12m,2,0,4,2,1,2,0,1,design_build,30,1,foundation,13.29
P2022,150.4,39,standard_12m,0,1,3,3,2,1,0,0,lump_sum,22,7,frame,11.93
P2023,110.6,26,mixed_lengths,1,1,6,1,2,1,0,4,lump_sum,30,1,slab_finishing,14.28
P2024,91.0,7,custom_lengths,2,0,4,1,2,3,2,4,lump_sum,19,6,slab_finishing,6.81
P2025,164.6,10,standard_12m,0,1,2,4,3,2,0,2,design_build,30,2,foundation,12.06
P2026,141.2,6,standard_12m,1,1,6,2,2,1,2,3,remeasurement,10,7,frame,13.17
P2027,172.0,15,mixed_lengths,0,1,4,2,2,3,0,3,lump_sum,18,6,foundation,13.12
P2028,66.8,22,mixed_lengths,1,2,3,4,2,1,1,3,remeasurement,11,6,slab_finishing,8.4
P2029,177.1,26,standard_12m,1,3,3,4,3,2,1,0,remeasurement,15,8,foundation,6.14
P2030,162.3,16,mixed_lengths,1,1,1,2,1,1,1,1,lump_sum,21,5,foundation,9.09
P2031,132.6,11,standard_12m,1,2,4,3,2,1,1,3,design_build,25,7,frame,10.57
P2032,107.2,29,standard_12m,0,1,3,4,2,3,0,0,lump_sum,30,2,slab_finishing,12.07
P2033,124.7,32,standard_12m,2,2,3,4,2,3,1,3,lump_sum,24,2,slab_finishing,8.64
P2034,180.0,19,standard_12m,2,3,2,4,2,2,2,2,lump_sum,19,4,foundation,4.65
P2035,180.0,26,mixed_lengths,0,0,5,1,2,2,0,1,lump_sum,18,8,foundation,15.0
P2036,96.0,9,custom_lengths,2,2,6,2,2,1,2,2,design_build,17,4,slab_finishing,5.45
P2037,120.1,30,mixed_lengths,1,1,1,3,2,3,0,1,lump_sum,26,2,slab_finishing,6.84
P2038,165.0,8,custom_lengths,1,0,2,2,2,3,1,3,lump_sum,25,8,foundation,6.27
P2039,157.1,29,standard_12m,1,2,4,2,1,2,2,2,remeasurement,13,7,frame,10.94
P2040,156.7,17,standard_12m,0,2,3,3,1,1,1,4,design_build,15,5,frame,11.39
P2041,177.0,23,standard_12m,1,1,5,5,2,2,0,4,design_build,18,3,foundation,13.71
P2042,179.7,26,standard_12m,1,2,5,3,2,3,1,4,lump_sum,22,1,foundation,12.36
P2043,180.0,39,standard_12m,1,0,6,1,2,2,2,5,remeasurement,22,2,foundation,15.0
P2044,180.0,13,custom_lengths,0,0,4,2,2,1,0,5,design_build,8,8,foundation,12.19
P2045,74.6,18,mixed_lengths,0,0,2,3,1,1,0,4,lump_sum,30,4,slab_finishing,14.65
P2046,160.1,24,standard_12m,1,0,4,3,1,1,1,5,design_build,30,1,foundation,14.03
P2047,146.6,27,standard_12m,0,0,1,2,2,2,1,0,lump_sum,12,8,frame,10.81
P2048,158.3,35,standard_12m,0,1,2,4,2,1,2,2,lump_sum,13,4,frame,9.54
P2049,139.9,14,standard_12m,1,2,1,5,2,1,1,0,lump_sum,24,6,frame,4.79
P2050,79.2,30,standard_12m,0,1,3,4,3,4,1,1,lump_sum,26,2,slab_finishing,7.67
P2051,144.2,39,standard_12m,0,2,5,1,1,1,0,3,lump_sum,30,2,frame,15.0
P2052,130.7,31,standard_12m,0,0,5,3,2,3,2,5,design_build,18,5,frame,14.73
P2053,129.9,9,standard_12m,2,0,0,5,2,1,2,3,lump_sum,30,4,frame,5.19
P2054,104.0,22,standard_12m,0,2,6,3,3,3,1,5,remeasurement,22,4,slab_finishing,13.06
P2055,103.0,22,standard_12m,1,2,3,2,2,2,1,4,lump_sum,12,5,slab_finishing,9.47
P2056,171.6,15,mixed_lengths,2,0,0,3,2,1,2,0,lump_sum,14,5,foundation,4.61
P2057,89.6,5,custom_lengths,1,0,1,4,2,1,1,2,remeasurement,13,6,slab_finishing,6.86
P2058,69.1,18,standard_12m,0,1,1,5,2,3,1,2,lump_sum,30,5,slab_finishing,8.03
P2059,180.0,33,mixed_lengths,1,3,6,4,3,4,2,4,remeasurement,23,2,foundation,8.03
P2060,121.2,7,standard_12m,0,1,2,2,2,2,1,1,lump_sum,18,6,frame,9.79
P2061,180.0,32,standard_12m,1,1,4,3,1,1,2,1,lump_sum,20,7,foundation,10.6
P2062,109.7,14,custom_lengths,1,0,3,3,2,3,1,3,lump_sum,30,3,slab_finishing,6.56
P2063,121.5,9,standard_12m,0,0,6,1,2,3,0,3,lump_sum,27,7,frame,15.0
P2064,157.9,32,standard_12m,1,1,3,5,2,2,1,1,design_build,17,8,frame,6.7
P2065,136.8,23,mixed_lengths,1,0,6,2,2,2,1,2,lump_sum,17,6,frame,10.09
P2066,135.5,18,standard_12m,1,1,1,3,3,4,1,1,lump_sum,24,8,frame,3.87
P2067,179.7,26,mixed_lengths,1,1,5,3,2,3,2,2,design_build,30,1,foundation,7.59
P2068,180.0,17,standard_12m,2,2,3,2,2,2,2,1,lump_sum,20,8,foundation,4.7
P2069,120.7,19,standard_12m,0,1,6,3,1,2,0,4,remeasurement,27,2,frame,15.0
P2070,137.3,8,standard_12m,0,0,1,2,1,1,1,1,lump_sum,25,3,frame,11.71
P2071,173.5,17,standard_12m,1,1,1,5,2,3,0,2,design_build,18,5,foundation,8.48
P2072,93.4,35,standard_12m,0,1,4,2,1,2,1,3,lump_sum,16,6,slab_finishing,14.83
P2073,140.6,31,mixed_lengths,1,2,2,4,3,4,1,0,lump_sum,24,6,frame,1.78
P2074,137.3,19,mixed_lengths,0,1,2,5,2,1,2,1,lump_sum,30,2,frame,5.19
P2075,180.0,29,mixed_lengths,0,1,4,1,2,2,0,3,design_build,12,6,foundation,13.64
P2076,113.0,36,standard_12m,0,1,5,2,2,1,0,4,lump_sum,30,7,slab_finishing,15.0
P2077,84.8,13,standard_12m,2,2,1,3,2,1,2,0,design_build,28,2,slab_finishing,2.93
P2078,166.9,20,mixed_lengths,1,1,1,4,3,4,0,1,lump_sum,23,8,foundation,3.02
P2079,175.5,31,mixed_lengths,1,0,1,3,2,3,1,0,lump_sum,25,4,foundation,7.54
P2080,142.8,22,mixed_lengths,2,0,4,1,2,3,2,1,remeasurement,10,6,frame,7.89
P2081,157.3,37,standard_12m,1,2,3,3,2,1,1,2,remeasurement,12,4,frame,11.24
P2082,132.7,15,standard_12m,1,0,3,3,2,1,1,2,remeasurement,23,3,frame,10.71
P2083,133.7,27,standard_12m,1,0,4,3,2,3,1,5,lump_sum,28,2,frame,13.4
P2084,158.7,12,standard_12m,1,0,0,4,2,2,0,1,design_build,20,7,foundation,7.39
P2085,145.2,24,standard_12m,1,1,6,3,2,1,1,3,remeasurement,13,6,frame,13.32
P2086,106.6,25,standard_12m,1,0,3,4,2,3,1,3,design_build,29,2,slab_finishing,9.2
P2087,156.1,7,custom_lengths,2,2,4,2,1,2,0,3,remeasurement,24,2,foundation,9.66
P2088,82.5,19,mixed_lengths,1,2,2,3,3,4,0,2,remeasurement,13,6,slab_finishing,6.16
P2089,119.9,36,standard_12m,1,0,6,3,3,3,2,4,remeasurement,15,7,slab_finishing,11.37
P2090,173.0,13,standard_12m,0,0,1,1,1,1,0,3,lump_sum,26,7,foundation,15.0
P2091,79.4,9,standard_12m,1,2,1,3,2,1,0,4,lump_sum,30,6,slab_finishing,11.18
P2092,166.2,19,standard_12m,0,0,6,4,2,2,0,3,design_build,24,3,foundation,13.82
P2093,97.3,6,standard_12m,1,2,0,4,2,2,0,1,lump_sum,30,6,slab_finishing,6.56
P2094,180.0,34,standard_12m,1,0,5,4,2,1,2,4,remeasurement,13,8,foundation,14.75
P2095,168.1,16,standard_12m,0,0,6,1,2,1,2,5,remeasurement,11,8,foundation,15.0
P2096,157.7,34,mixed_lengths,0,0,0,3,1,1,1,1,lump_sum,30,3,foundation,10.74
P2097,101.4,12,standard_12m,1,3,4,4,2,1,2,5,design_build,30,3,slab_finishing,7.7
P2098,169.4,37,standard_12m,0,1,3,2,1,1,2,3,lump_sum,29,3,foundation,13.36
P2099,96.6,21,standard_12m,0,0,2,3,2,2,0,0,lump_sum,18,4,slab_finishing,11.9
P2100,104.2,19,standard_12m,1,1,5,3,1,1,2,3,design_build,26,5,slab_finishing,10.53
P2101,158.4,6,custom_lengths,2,0,1,5,2,2,1,2,lump_sum,26,2,foundation,3.94
P2102,108.6,19,standard_12m,2,3,4,3,1,1,0,1,design_build,30,4,slab_finishing,8.85
P2103,137.0,12,custom_lengths,0,0,6,2,1,2,1,4,design_build,30,2,frame,13.77
P2104,148.8,25,standard_12m,0,0,6,4,3,2,1,1,design_build,10,8,frame,10.58
P2105,140.8,10,standard_12m,0,0,1,3,1,1,0,0,lump_sum,21,7,frame,11.29
P2106,152.9,9,standard_12m,0,0,6,1,1,1,1,5,remeasurement,19,5,foundation,15.0
P2107,103.1,24,mixed_lengths,0,1,2,4,2,1,1,3,lump_sum,30,4,slab_finishing,9.58
P2108,180.0,37,standard_12m,2,2,2,2,2,3,2,4,design_build,24,3,foundation,8.24
P2109,90.7,24,mixed_lengths,1,0,6,3,2,2,0,2,design_build,19,4,slab_finishing,10.83
P2110,146.3,19,mixed_lengths,0,0,3,2,1,1,0,5,remeasurement,26,2,frame,15.0
P2111,137.4,21,standard_12m,1,2,3,2,1,2,1,0,design_build,22,6,frame,6.79
P2112,176.2,34,standard_12m,0,0,3,3,3,2,2,3,remeasurement,23,6,frame,9.78
P2113,120.8,6,custom_lengths,1,1,6,4,3,2,1,5,design_build,8,8,frame,8.22
P2114,126.8,6,custom_lengths,1,0,6,1,2,2,0,5,remeasurement,14,4,frame,14.93
P2115,166.6,10,custom_lengths,0,2,0,4,2,2,2,2,remeasurement,15,7,foundation,2.59
P2116,180.0,28,mixed_lengths,1,0,2,2,2,2,0,4,lump_sum,27,7,foundation,11.79
P2117,155.5,17,mixed_lengths,1,2,1,3,3,2,2,2,lump_sum,30,3,foundation,4.41
P2118,154.2,36,standard_12m,1,1,3,5,2,3,1,3,design_build,24,4,frame,8.5
P2119,176.2,31,mixed_lengths,0,0,4,4,2,3,1,0,lump_sum,30,4,frame,7.88
P2120,115.6,20,standard_12m,0,1,2,1,2,1,1,1,design_build,26,2,slab_finishing,10.85
P2121,125.7,23,standard_12m,0,2,6,5,2,1,0,2,design_build,18,7,slab_finishing,11.76
P2122,92.3,17,mixed_lengths,0,0,1,3,1,1,0,1,remeasurement,26,2,slab_finishing,13.06
P2123,130.2,13,standard_12m,2,2,6,4,2,1,2,5,remeasurement,27,6,frame,9.3
P2124,141.1,30,standard_12m,0,0,2,4,3,3,2,3,design_build,29,4,frame,8.66
P2125,101.5,6,standard_12m,1,3,2,4,3,2,1,3,design_build,17,6,slab_finishing,5.37
P2126,98.8,25,standard_12m,0,1,2,2,2,3,1,2,lump_sum,24,1,slab_finishing,10.32
P2127,142.8,30,standard_12m,1,3,2,3,1,2,0,4,remeasurement,22,4,frame,12.45
P2128,139.2,38,standard_12m,1,1,5,3,3,3,0,2,design_build,21,5,frame,10.47
P2129,109.0,39,standard_12m,2,0,4,3,1,2,1,2,lump_sum,30,4,slab_finishing,10.84
P2130,93.3,29,standard_12m,2,2,1,3,2,2,2,1,design_build,19,4,slab_finishing,3.89
P2131,86.0,15,standard_12m,1,0,0,2,2,2,1,2,design_build,25,5,slab_finishing,7.86
P2132,172.5,15,standard_12m,2,0,3,2,1,1,0,3,lump_sum,27,4,foundation,13.59
P2133,176.9,19,mixed_lengths,1,3,5,5,3,3,1,5,design_build,22,4,foundation,6.34
P2134,134.9,14,standard_12m,0,0,4,3,1,1,0,3,remeasurement,12,6,frame,15.0
P2135,112.6,13,standard_12m,1,1,4,4,2,2,2,4,lump_sum,15,5,slab_finishing,9.02
P2136,159.3,20,mixed_lengths,2,1,3,4,2,3,1,0,lump_sum,19,4,foundation,3.26
P2137,166.8,7,standard_12m,1,1,6,3,2,1,2,5,remeasurement,18,7,foundation,14.81
P2138,175.2,24,standard_12m,0,0,1,5,2,1,1,2,design_build,24,5,foundation,9.7
P2139,157.2,30,mixed_lengths,2,2,1,3,2,3,2,4,lump_sum,15,7,frame,3.91
P2140,88.0,10,standard_12m,0,0,2,3,1,1,0,1,lump_sum,22,3,slab_finishing,13.63
P2141,137.8,9,standard_12m,2,1,3,2,2,3,1,2,remeasurement,23,5,frame,9.32
P2142,114.1,20,standard_12m,2,1,2,3,2,1,1,4,design_build,17,6,slab_finishing,8.34
P2143,93.7,12,standard_12m,2,2,2,2,2,1,2,4,remeasurement,27,2,slab_finishing,8.45
P2144,164.1,16,mixed_lengths,2,1,6,5,2,3,2,0,lump_sum,22,5,foundation,4.06
P2145,174.6,26,standard_12m,0,0,5,3,1,2,0,1,design_build,20,4,foundation,14.36
P2146,178.7,13,custom_lengths,0,1,6,2,2,3,1,4,remeasurement,24,2,foundation,12.26
P2147,143.4,27,mixed_lengths,1,1,6,2,2,2,0,4,remeasurement,15,2,frame,15.0
P2148,156.6,18,standard_12m,1,1,2,4,2,3,0,4,remeasurement,17,5,foundation,12.11
P2149,171.1,32,standard_12m,1,0,1,4,2,3,1,3,lump_sum,8,8,frame,9.84
P2150,132.8,39,standard_12m,2,1,5,2,2,1,1,2,lump_sum,30,4,slab_finishing,10.02
P2151,141.1,29,standard_12m,1,1,2,2,2,2,1,2,lump_sum,30,4,frame,9.53
P2152,112.9,28,standard_12m,0,0,3,5,2,2,2,5,lump_sum,23,7,slab_finishing,10.51
P2153,82.4,16,standard_12m,1,1,6,2,1,2,1,3,design_build,29,3,slab_finishing,12.78
P2154,176.5,21,standard_12m,2,2,3,3,1,2,1,4,lump_sum,19,2,foundation,10.09
P2155,101.5,24,standard_12m,2,1,2,4,2,1,2,3,lump_sum,23,7,slab_finishing,6.89
P2156,149.6,9,standard_12m,2,1,4,3,3,2,2,3,design_build,22,3,frame,8.18
P2157,141.8,22,mixed_lengths,2,0,6,2,1,1,1,5,remeasurement,18,5,frame,14.63
P2158,177.6,32,standard_12m,1,2,6,4,3,4,1,4,remeasurement,16,8,foundation,12.16
P2159,170.1,22,standard_12m,1,2,4,3,3,4,0,3,design_build,28,2,foundation,9.3
P2160,96.8,12,custom_lengths,2,1,4,3,2,2,2,5,remeasurement,18,4,slab_finishing,7.54
P2161,109.5,29,mixed_lengths,1,0,2,3,1,1,1,0,lump_sum,30,3,slab_finishing,9.97
P2162,155.6,6,custom_lengths,0,0,1,4,2,1,1,3,design_build,20,3,foundation,9.22
P2163,112.4,27,mixed_lengths,1,0,2,5,2,3,1,3,remeasurement,18,7,slab_finishing,7.87
P2164,95.5,17,mixed_lengths,0,1,5,3,2,2,0,3,lump_sum,25,2,slab_finishing,13.49
P2165,142.4,30,standard_12m,2,1,3,4,2,2,2,1,lump_sum,27,8,frame,2.61
P2166,180.0,36,standard_12m,1,2,6,3,2,1,1,2,design_build,30,1,foundation,11.91
P2167,96.2,19,standard_12m,1,3,2,1,2,3,1,3,remeasurement,18,6,slab_finishing,8.51
P2168,81.3,27,standard_12m,1,0,3,2,2,2,0,0,lump_sum,24,3,slab_finishing,11.19
P2169,122.9,26,standard_12m,2,0,6,4,2,1,2,5,remeasurement,3,8,frame,10.93
P2170,180.0,30,mixed_lengths,1,2,2,3,2,1,0,3,lump_sum,14,7,foundation,8.86
P2171,169.3,14,standard_12m,2,2,4,3,2,3,2,4,remeasurement,15,6,foundation,8.7
P2172,109.4,17,standard_12m,1,0,4,1,2,3,0,4,design_build,14,5,slab_finishing,15.0
P2173,113.9,19,standard_12m,1,0,2,4,2,2,1,2,lump_sum,24,7,slab_finishing,8.46
P2174,180.0,30,standard_12m,1,0,1,2,2,2,0,1,lump_sum,30,1,foundation,13.25
P2175,151.7,27,mixed_lengths,0,1,0,3,1,1,0,2,lump_sum,28,5,frame,8.36
P2176,132.7,24,mixed_lengths,2,0,2,2,1,2,1,1,design_build,25,3,frame,5.03
P2177,180.0,38,standard_12m,1,0,3,1,2,1,2,1,design_build,19,2,foundation,11.85
P2178,90.2,11,custom_lengths,0,1,6,3,2,3,1,0,lump_sum,19,3,slab_finishing,6.2
P2179,94.6,30,standard_12m,0,0,4,4,2,3,0,3,lump_sum,20,1,slab_finishing,15.0
P2180,154.6,9,custom_lengths,1,3,1,2,2,3,0,1,lump_sum,30,1,foundation,3.74
P2181,174.0,32,mixed_lengths,0,2,5,4,2,1,0,0,design_build,20,4,foundation,10.01
P2182,142.2,32,standard_12m,2,1,2,1,1,1,2,0,design_build,20,7,frame,6.76
P2183,179.5,39,standard_12m,1,3,5,2,2,1,1,4,remeasurement,6,7,foundation,15.0
P2184,173.1,36,standard_12m,2,3,6,3,1,2,1,3,remeasurement,24,2,foundation,12.49
P2185,97.7,32,standard_12m,1,0,0,4,2,1,2,2,design_build,19,5,slab_finishing,7.83
P2186,180.0,28,standard_12m,0,2,0,5,3,2,1,1,lump_sum,20,4,foundation,7.0
